playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
pradoma01,2013,1,ARI,NL,155,609,70,172,36,2,14,82,3,5,47,53,2,2,0,6,29
preslal01,2013,1,PIT,NL,29,72,8,19,1,1,2,4,0,1,1,18,0,0,0,0,1
preslal01,2013,2,MIN,AL,28,113,9,32,4,1,1,11,1,3,8,21,0,1,0,0,2
pressry01,2013,1,MIN,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priceda01,2013,1,TBA,AL,27,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
pridija01,2013,1,BAL,AL,4,10,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0
princjo01,2013,1,MIL,NL,8,8,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1
profaju01,2013,1,TEX,AL,85,286,30,67,11,0,6,26,2,4,26,63,0,5,6,1,1
pryorst01,2013,1,SEA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puigya01,2013,1,LAN,NL,104,382,66,122,21,2,19,42,11,8,36,97,6,11,0,3,6
pujolal01,2013,1,LAA,AL,99,391,49,101,19,0,17,64,1,1,40,55,8,5,0,7,18
purceda01,2013,1,CHA,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
putkolu01,2013,1,DET,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
putnaza01,2013,1,CHN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quentca01,2013,1,SDN,NL,82,276,42,76,21,0,13,44,0,0,31,55,0,9,0,4,7
quintjo01,2013,1,CHA,AL,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
quintom01,2013,1,NYN,NL,95,315,28,70,9,2,2,21,2,0,38,70,7,1,3,2,10
quirogu01,2013,1,SFN,NL,43,86,5,16,7,0,1,6,0,0,5,21,1,1,2,1,4
raburry01,2013,1,CLE,AL,87,243,40,66,18,0,16,55,0,0,29,67,0,4,0,1,4
raleybr01,2013,1,CHN,NL,9,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ramiral03,2013,1,CHA,AL,158,637,68,181,39,2,6,48,30,9,26,68,2,3,4,4,17
ramirer02,2013,1,SEA,AL,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirha01,2013,1,LAN,NL,86,304,62,105,25,2,20,57,10,2,27,52,3,3,0,2,5
ramirjc01,2013,1,PHI,NL,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirjo01,2013,1,CLE,AL,15,12,5,4,0,1,0,0,0,1,2,2,0,0,0,0,0
ramirra02,2013,1,SFN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirwi01,2013,1,MIN,AL,35,81,5,22,6,1,0,6,0,0,3,23,0,1,0,1,1
ramosaj01,2013,1,MIA,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosce01,2013,1,TBA,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramoswi01,2013,1,WAS,NL,78,287,29,78,9,0,16,59,0,1,15,42,1,0,0,1,12
rapadcl01,2013,1,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmuco01,2013,1,TOR,AL,118,417,57,115,26,1,22,66,0,1,37,135,0,3,0,1,4
rasmuco02,2013,1,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmuco02,2013,2,LAA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reckean01,2013,1,NYN,NL,50,135,17,29,7,0,6,19,0,1,13,49,1,0,1,2,1
reddijo01,2013,1,OAK,AL,114,385,54,87,19,2,12,56,9,2,46,86,1,2,1,7,4
redmoto01,2013,1,TOR,AL,17,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
reedad01,2013,1,CHA,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedev01,2013,1,DET,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reidry01,2013,1,PIT,NL,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reimono01,2013,1,BAL,AL,40,128,17,25,3,0,5,12,0,1,10,41,2,0,0,2,4
rendoan01,2013,1,WAS,NL,98,351,40,93,23,1,7,35,1,1,31,69,3,5,2,5,7
resopch01,2013,1,OAK,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reverbe01,2013,1,PHI,NL,88,315,37,96,9,3,0,17,22,8,16,36,1,0,5,0,10
reyesjo01,2013,1,TOR,AL,93,382,58,113,20,0,10,37,15,6,34,47,2,1,0,2,6
reynogr01,2013,1,CIN,NL,6,7,1,1,1,0,0,0,0,0,0,4,0,0,2,0,0
reynoma01,2013,1,CLE,AL,99,335,40,72,8,0,15,48,3,0,43,123,1,3,0,3,7
reynoma01,2013,2,NYA,AL,36,110,15,26,6,0,6,19,0,1,8,31,0,2,0,0,2
reynoma02,2013,1,ARI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ricesc01,2013,1,NYN,NL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richacl01,2013,1,SDN,NL,14,14,1,3,0,0,0,1,0,0,0,5,0,0,1,0,0
richaga01,2013,1,LAA,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rienzan01,2013,1,CHA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riosal01,2013,1,CHA,AL,109,430,57,119,22,2,12,55,26,6,32,78,2,1,0,1,12
riosal01,2013,2,TEX,AL,47,186,26,52,11,2,6,26,16,1,9,30,0,1,0,1,5
riverre01,2013,1,SDN,NL,23,67,4,17,3,1,0,7,0,0,2,16,1,0,0,2,1
rizzoan01,2013,1,CHN,NL,160,606,71,141,40,2,23,80,6,5,76,127,7,6,0,2,12
roarkta01,2013,1,WAS,NL,14,14,0,4,1,0,0,1,0,0,0,5,0,0,1,0,0
roberda08,2013,1,NYA,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roberry01,2013,1,TBA,AL,60,162,15,40,6,0,5,17,0,2,11,39,0,0,0,0,3
roberty01,2013,1,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinch02,2013,1,SDN,NL,8,12,1,2,0,0,1,3,0,0,0,3,0,0,0,0,0
robinde02,2013,1,CIN,NL,102,192,21,49,7,3,0,8,4,5,18,44,0,1,5,0,0
robinsh01,2013,1,SLN,NL,99,144,22,36,2,1,2,16,5,1,23,17,0,0,0,4,2
roblema01,2013,1,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrifr03,2013,1,MIL,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrifr03,2013,2,BAL,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrihe03,2013,1,WAS,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrihe03,2013,2,CHN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrihe04,2013,1,CIN,NL,9,9,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0
rodrise01,2013,1,TBA,AL,96,195,21,48,10,1,5,23,1,3,17,59,0,5,3,2,3
rodrist02,2013,1,LAN,NL,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
roech01,2013,1,ARI,NL,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
roenijo01,2013,1,MIN,AL,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rogeres01,2013,1,TOR,AL,46,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
romeren01,2013,1,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romerri01,2013,1,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rominan01,2013,1,LAA,AL,47,108,9,28,3,0,0,10,1,0,7,24,0,1,6,1,2
rominau01,2013,1,NYA,AL,60,135,15,28,9,0,1,10,1,0,8,37,0,1,3,1,7
romose01,2013,1,SFN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rondobr01,2013,1,DET,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rondohe01,2013,1,CHN,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosalad01,2013,1,OAK,AL,51,136,11,26,5,0,4,8,0,0,10,31,1,4,4,0,4
rosalad01,2013,2,TEX,AL,17,11,4,2,0,0,1,4,0,0,0,3,0,0,0,1,0
rosarsa02,2013,1,SFN,NL,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rosarwi01,2013,1,COL,NL,121,449,63,131,22,1,21,79,4,1,15,109,0,1,0,1,7
rosenbj01,2013,1,PHI,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosentr01,2013,1,SLN,NL,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rossco01,2013,1,ARI,NL,94,317,33,88,17,1,8,38,3,2,25,50,1,3,1,5,10
rosscza01,2013,1,CHN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossro01,2013,1,TEX,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossty01,2013,1,SDN,NL,36,33,0,6,0,0,0,0,0,0,0,18,0,0,3,0,0
rothmi01,2013,1,LAA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rufda01,2013,1,PHI,NL,73,251,36,62,11,0,14,30,0,0,33,91,1,7,0,2,4
ruffich01,2013,1,SEA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruggiju01,2013,1,MIA,NL,128,424,49,94,18,1,18,50,15,8,41,114,1,5,1,0,9
ruppca01,2013,1,PHI,NL,4,13,1,4,1,0,0,2,0,0,1,4,0,0,0,0,0
rusinch01,2013,1,CHN,NL,13,19,1,2,0,0,0,2,0,0,0,3,0,0,2,0,0
russeja02,2013,1,CHN,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rutlejo01,2013,1,COL,NL,88,285,45,67,6,1,7,19,12,0,22,62,1,2,4,1,2
ryanbr01,2013,1,SEA,AL,87,260,23,50,10,0,3,21,4,2,21,60,1,1,4,1,11
ryanbr01,2013,2,NYA,AL,17,59,7,13,2,0,1,1,0,0,2,13,0,1,0,0,0
ryuhy01,2013,1,LAN,NL,30,58,5,12,3,1,0,5,0,0,2,23,0,0,6,0,1
rzepcma01,2013,1,SLN,NL,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rzepcma01,2013,2,CLE,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabatcc01,2013,1,NYA,AL,32,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
salasfe01,2013,1,SLN,NL,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
salazda01,2013,1,CLE,AL,10,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
salech01,2013,1,CHA,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saltaja01,2013,1,BOS,AL,121,425,68,116,40,0,14,65,4,1,43,139,3,0,0,2,7
samarje01,2013,1,CHN,NL,33,62,4,7,2,0,1,2,0,0,1,31,0,0,10,0,0
sanabal01,2013,1,MIA,NL,10,16,1,1,0,0,0,0,0,0,1,7,0,0,1,0,0
sanchan01,2013,1,DET,AL,29,4,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0
sanchan02,2013,1,CHA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanched01,2013,1,CHN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanchga01,2013,1,PIT,NL,136,264,29,67,18,0,7,36,1,0,44,51,1,4,0,7,3
sanchhe01,2013,1,SFN,NL,63,129,8,32,4,0,3,19,0,0,7,29,0,3,0,1,1
sanchjo01,2013,1,PIT,NL,6,5,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0
sanchto01,2013,1,PIT,NL,22,60,9,14,4,0,2,5,0,0,3,14,0,2,0,1,2
sandopa01,2013,1,SFN,NL,141,525,52,146,27,2,14,79,0,0,47,79,5,6,0,6,19
santaca01,2013,1,CLE,AL,154,541,75,145,39,1,20,74,3,1,93,110,6,4,0,4,7
santaer01,2013,1,KCA,AL,32,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
santihe01,2013,1,CHA,AL,34,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
santoom01,2013,1,CLE,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santose01,2013,1,TOR,AL,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sappeda01,2013,1,CHN,NL,31,75,6,18,3,0,0,4,3,1,3,14,0,0,0,0,1
satinjo01,2013,1,NYN,NL,75,190,23,53,15,0,3,17,1,1,30,56,2,0,0,1,4
saundjo01,2013,1,SEA,AL,33,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
saundmi01,2013,1,SEA,AL,132,406,59,96,23,3,12,46,13,5,54,118,4,1,1,6,6
saverjo01,2013,1,PHI,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
scahiro01,2013,1,COL,NL,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schafjo02,2013,1,ATL,NL,94,231,32,57,8,3,3,21,22,6,29,73,2,0,5,0,1
schaflo01,2013,1,MIL,NL,134,298,29,63,15,3,4,33,7,1,25,60,1,3,11,0,5
schepta01,2013,1,TEX,AL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scherma01,2013,1,DET,AL,32,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
schiena01,2013,1,CHN,NL,137,462,56,116,32,3,21,68,6,3,29,94,3,6,1,5,6
schoojo01,2013,1,BAL,AL,5,14,5,4,0,0,1,1,0,0,1,2,0,0,0,0,2
schumsk01,2013,1,LAN,NL,125,319,31,84,16,0,2,30,2,2,28,54,0,5,3,0,11
scribev01,2013,1,OAK,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seageky01,2013,1,SEA,AL,160,615,79,160,32,2,22,69,9,3,68,122,1,7,0,5,8
segurje01,2013,1,MIL,NL,146,588,74,173,20,10,12,49,44,13,25,84,1,6,2,2,17
selleju01,2013,1,LAN,NL,27,69,6,13,1,0,1,2,0,0,5,20,0,2,1,0,3
semiema01,2013,1,CHA,AL,21,69,7,18,4,0,2,7,2,2,1,22,0,0,0,1,1
shawbr01,2013,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielja02,2013,1,KCA,AL,34,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
shoemma01,2013,1,LAA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoppke01,2013,1,SEA,AL,35,107,11,21,7,0,3,9,0,0,12,45,1,3,2,1,0
shoppke01,2013,2,CLE,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shuckja01,2013,1,LAA,AL,129,437,60,128,20,3,2,39,8,4,27,54,0,1,6,7,10
siegrke01,2013,1,SLN,NL,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sierrmo01,2013,1,TOR,AL,35,107,11,31,13,1,1,13,1,0,14,29,1,0,0,1,0
simmoan01,2013,1,ATL,NL,157,606,76,150,27,6,17,59,6,5,40,55,1,3,5,4,16
simonal01,2013,1,CIN,NL,63,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
sippto01,2013,1,ARI,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sizemsc01,2013,1,OAK,AL,2,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
skaggty01,2013,1,ARI,NL,7,10,0,2,0,0,0,1,0,0,0,5,0,0,3,0,0
skipwky01,2013,1,MIA,NL,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
sloweke01,2013,1,MIA,NL,20,21,1,1,0,0,0,0,0,0,2,12,0,0,5,0,0
smithbu03,2013,1,SDN,NL,10,9,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
smithjo05,2013,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithse01,2013,1,OAK,AL,117,368,49,93,27,0,8,40,0,0,39,94,4,3,0,0,10
smithwi04,2013,1,KCA,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smoakju01,2013,1,SEA,AL,131,454,53,108,19,0,20,50,0,0,64,119,1,2,0,1,11
smylydr01,2013,1,DET,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snidetr01,2013,1,PIT,NL,111,261,28,56,12,2,5,25,2,3,24,75,3,0,0,0,1
snydebr03,2013,1,BOS,AL,27,50,5,9,3,0,2,7,0,0,0,16,0,2,0,0,0
snydech02,2013,1,BAL,AL,9,20,0,2,0,0,0,1,0,0,4,7,0,0,0,0,0
sogarer01,2013,1,OAK,AL,130,368,45,98,24,3,2,35,10,5,27,51,2,5,6,4,4
solando01,2013,1,MIA,NL,102,361,33,90,13,1,3,34,3,1,23,57,3,7,2,2,11
solanjh01,2013,1,WAS,NL,24,48,2,7,2,0,0,2,0,1,2,7,0,0,0,0,4
soriajo01,2013,1,TEX,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sotoge01,2013,1,TEX,AL,54,163,20,40,9,0,9,22,1,2,20,60,0,0,1,0,2
sotone01,2013,1,CIN,NL,13,12,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1
spande01,2013,1,WAS,NL,153,610,75,170,28,11,4,47,20,6,42,77,0,2,7,1,11
spruize01,2013,1,ARI,NL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stammcr01,2013,1,WAS,NL,55,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
stangda01,2013,1,LAA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stantmi03,2013,1,MIA,NL,116,425,62,106,26,0,24,62,1,0,74,140,5,4,0,1,10
stassma01,2013,1,HOU,AL,3,7,0,2,0,0,0,1,0,0,0,2,0,1,0,0,1
staufti01,2013,1,SDN,NL,43,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
stewach01,2013,1,NYA,AL,109,294,28,62,6,0,4,25,4,0,30,49,0,6,6,4,8
stinsjo01,2013,1,BAL,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storedr01,2013,1,WAS,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storemi01,2013,1,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
straida01,2013,1,OAK,AL,27,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
strasst01,2013,1,WAS,NL,30,49,2,7,2,0,0,2,0,0,2,23,0,0,10,0,0
streehu01,2013,1,SDN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stroppe01,2013,1,BAL,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stroppe01,2013,2,CHN,NL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stubbdr01,2013,1,CLE,AL,146,430,59,100,21,2,10,45,17,2,44,141,1,2,2,3,3
stutemi01,2013,1,PHI,NL,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sucreje01,2013,1,SEA,AL,8,26,1,5,0,0,0,3,0,0,2,1,0,0,0,1,2
surkaer01,2013,1,SFN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susdost01,2013,1,PHI,NL,3,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
suzukku01,2013,1,WAS,NL,79,252,19,56,11,1,3,25,2,0,20,32,6,3,2,4,2
suzukku01,2013,2,OAK,AL,15,33,6,10,2,0,2,7,0,0,2,3,0,0,0,0,0
swarzan01,2013,1,MIN,AL,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sweenry01,2013,1,CHN,NL,70,192,19,51,13,2,6,19,1,0,17,31,0,0,2,1,3
swishni01,2013,1,CLE,AL,145,549,74,135,27,2,22,63,1,0,77,138,3,4,0,4,11
tabatjo01,2013,1,PIT,NL,106,308,35,87,17,5,6,33,3,1,23,45,0,5,5,0,6
tanakke01,2013,1,SFN,NL,15,30,4,8,0,0,0,2,2,0,4,3,0,0,0,0,0
taylomi01,2013,1,OAK,AL,9,23,0,1,0,0,0,0,0,0,2,5,0,0,0,0,1
tazawju01,2013,1,BOS,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teafoev01,2013,1,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teagata01,2013,1,BAL,AL,23,60,3,10,2,0,2,5,0,1,1,18,0,0,1,0,0
teherju01,2013,1,ATL,NL,30,58,1,13,3,0,0,2,0,0,2,16,0,0,5,0,1
teixema01,2013,1,NYA,AL,15,53,5,8,1,0,3,12,0,0,8,19,2,1,0,1,1
tejadru01,2013,1,NYN,NL,57,208,20,42,12,0,0,10,2,1,15,24,0,1,3,0,3
tekotbl01,2013,1,CHA,AL,20,31,4,7,1,0,1,2,1,3,3,9,0,1,0,1,0
tepesni01,2013,1,TEX,AL,19,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
terdojo01,2013,1,ATL,NL,55,79,11,17,4,0,0,4,1,0,12,24,1,0,0,1,2
thatcjo01,2013,1,SDN,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thatcjo01,2013,2,ARI,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thayeda01,2013,1,SDN,NL,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thielca01,2013,1,MIN,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tholejo01,2013,1,TOR,AL,45,120,11,21,3,1,1,8,0,0,12,25,0,1,2,0,3
thomacl02,2013,1,MIN,AL,92,290,39,62,15,0,4,13,1,3,30,92,1,1,1,0,4
thornty01,2013,1,MIL,NL,19,16,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0
tillmch01,2013,1,BAL,AL,33,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
tollesh01,2013,1,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomlijo01,2013,1,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tonkimi01,2013,1,MIN,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torreal01,2013,1,TBA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torreca01,2013,1,NYN,NL,33,16,0,1,0,0,0,1,0,0,1,8,0,0,1,0,0
tovarwi01,2013,1,NYN,NL,7,15,1,3,0,0,0,2,1,0,1,3,1,1,2,0,2
tracych01,2013,1,WAS,NL,92,129,6,26,4,0,4,11,0,2,7,25,0,0,0,0,2
triunca01,2013,1,SEA,AL,17,44,1,6,1,0,0,2,0,0,0,11,0,1,1,1,1
troncra01,2013,1,CHA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troutmi01,2013,1,LAA,AL,157,589,109,190,39,9,27,97,33,7,110,136,10,9,0,8,8
trumbma01,2013,1,LAA,AL,159,620,85,145,30,2,34,100,5,2,54,184,6,0,0,4,18
tuiasma01,2013,1,DET,AL,81,164,26,40,7,0,7,30,0,0,25,57,0,2,0,0,3
tulowtr01,2013,1,COL,NL,126,446,72,139,27,0,25,82,1,0,57,85,5,4,0,5,9
turneja01,2013,1,MIA,NL,20,35,0,3,0,1,0,0,0,0,0,16,0,0,3,0,2
turneju01,2013,1,NYN,NL,86,200,12,56,13,1,2,16,0,1,11,34,1,1,1,1,6
ugglada01,2013,1,ATL,NL,136,448,60,80,10,3,22,55,2,0,77,171,2,9,0,3,7
uptonbj01,2013,1,ATL,NL,126,391,30,72,14,0,9,26,12,5,44,151,2,3,1,6,7
uptonju01,2013,1,ATL,NL,149,558,94,147,27,2,27,70,8,1,75,161,4,5,1,4,12
urruthe01,2013,1,BAL,AL,24,58,5,16,0,1,0,2,0,0,0,11,0,0,0,0,2
valaich01,2013,1,MIA,NL,22,64,4,14,5,0,1,9,0,0,3,16,0,1,1,1,2
valbulu01,2013,1,CHN,NL,108,331,34,72,15,1,12,37,1,4,53,63,4,4,1,2,4
valdejo02,2013,1,NYN,NL,66,133,16,25,3,1,4,16,4,3,8,28,0,3,0,0,1
valdelu01,2013,1,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valenda01,2013,1,BAL,AL,52,161,20,49,14,1,8,23,0,2,8,33,0,0,0,1,5
vanslsc01,2013,1,LAN,NL,53,129,13,31,8,0,7,19,1,1,20,37,0,1,0,2,7
vargaja01,2013,1,LAA,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
varvaan01,2013,1,ATL,NL,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vealdo01,2013,1,CHA,AL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
venabwi01,2013,1,SDN,NL,151,481,64,129,22,8,22,53,22,6,29,118,4,2,2,1,6
ventuyo01,2013,1,KCA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verasjo01,2013,1,HOU,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verasjo01,2013,2,DET,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verlaju01,2013,1,DET,AL,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vicieda01,2013,1,CHA,AL,124,441,43,117,23,3,14,56,0,0,24,98,0,3,0,5,11
victosh01,2013,1,BOS,AL,122,477,82,140,26,2,15,61,21,3,25,75,0,18,10,2,5
villabr02,2013,1,DET,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
villabr02,2013,2,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
villaca01,2013,1,CHN,NL,47,32,2,5,0,0,0,1,0,0,0,15,0,0,2,0,0
villajo01,2013,1,HOU,AL,58,210,26,51,9,2,1,8,18,8,24,71,1,0,7,0,5
villape01,2013,1,CIN,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vinceni01,2013,1,SDN,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vogtst01,2013,1,OAK,AL,47,135,18,34,6,1,4,16,0,1,9,28,1,0,2,2,2
volqued01,2013,1,SDN,NL,27,34,3,4,1,0,1,4,0,0,1,20,0,0,8,0,0
volqued01,2013,2,LAN,NL,6,8,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
volstch01,2013,1,COL,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vottojo01,2013,1,CIN,NL,162,581,101,177,30,3,24,73,6,3,135,138,19,4,0,6,15
wachami01,2013,1,SLN,NL,15,21,0,3,0,0,0,3,0,0,0,10,0,0,1,0,0
wagnene01,2013,1,TOR,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wainwad01,2013,1,SLN,NL,35,71,4,15,4,0,0,6,0,0,0,23,0,0,9,1,2
waldejo01,2013,1,ATL,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
