playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
quintjo01,2013,1,CHA,AL,9,7,33,33,0,0,0,600,188,78,23,56,164,0.247,3.51,2,2,5,1,832,0,83,3,6,
raburry01,2013,1,CLE,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,
raleybr01,2013,1,CHN,NL,0,0,9,0,0,0,0,42,11,8,2,8,14,0.224,5.14,0,0,2,0,61,1,9,1,1,
ramirer02,2013,1,SEA,AL,5,3,14,13,0,0,0,217,79,40,12,26,57,0.273,4.98,0,0,3,0,321,0,44,0,3,
ramirjc01,2013,1,PHI,NL,0,1,18,0,0,0,0,72,30,20,6,15,16,0.313,7.5,1,0,0,0,116,2,22,1,4,
ramirra02,2013,1,SFN,NL,0,0,6,0,0,0,0,17,9,7,2,5,0,0.429,11.12,0,1,0,0,29,1,8,1,2,
ramosaj01,2013,1,MIA,NL,3,4,68,0,0,0,0,240,58,28,4,43,86,0.201,3.15,3,1,2,0,338,18,32,1,3,
ramosce01,2013,1,TBA,AL,2,2,48,0,0,0,1,202,66,31,6,22,53,0.256,4.14,6,3,2,0,288,25,31,2,4,
rapadcl01,2013,1,CLE,AL,0,0,4,0,0,0,0,6,1,0,0,2,0,0.143,0,0,0,0,0,9,2,0,0,0,
rasmuco02,2013,1,ATL,NL,0,0,3,0,0,0,0,20,8,6,4,3,6,0.286,8.1,0,0,0,0,31,2,6,0,0,
rasmuco02,2013,2,LAA,AL,1,1,16,0,0,0,0,45,16,7,2,10,14,0.262,4.2,2,0,0,1,72,4,9,0,1,
reckean01,2013,1,NYN,NL,0,0,1,0,0,0,0,3,1,2,1,1,0,0.25,18,0,0,0,0,5,1,2,0,0,
redmoto01,2013,1,TOR,AL,4,3,17,14,0,0,0,231,70,37,13,23,76,0.239,4.32,2,1,6,0,324,2,38,1,1,
reedad01,2013,1,CHA,AL,5,4,68,0,0,0,40,214,56,30,6,23,72,0.215,3.79,2,2,2,0,295,59,31,3,6,
reedev01,2013,1,DET,AL,0,1,16,0,0,0,0,70,28,11,2,8,17,0.301,4.24,0,1,1,1,105,10,16,1,2,
reidry01,2013,1,PIT,NL,0,0,7,0,0,0,1,33,9,2,1,3,7,0.231,1.64,1,0,2,0,47,3,2,2,1,
resopch01,2013,1,OAK,AL,1,1,18,0,0,0,0,54,22,12,3,10,13,0.293,6,1,2,2,0,87,5,13,0,0,
reynogr01,2013,1,CIN,NL,1,3,6,5,0,0,0,88,38,18,5,6,13,0.322,5.52,1,0,4,0,133,0,19,3,2,
reynoma02,2013,1,ARI,NL,0,2,30,0,0,0,2,82,25,6,2,5,23,0.24,1.98,1,0,1,0,111,9,7,0,1,
ricesc01,2013,1,NYN,NL,4,5,73,0,0,0,0,153,42,21,1,27,41,0.235,3.71,4,3,2,1,213,7,22,3,2,
richacl01,2013,1,SDN,NL,2,5,12,11,0,0,0,158,65,41,13,21,24,0.308,7.01,1,0,0,0,239,1,44,6,1,
richaga01,2013,1,LAA,AL,7,8,47,17,1,0,1,435,151,67,12,44,101,0.268,4.16,4,11,1,0,620,6,73,9,3,
rienzan01,2013,1,CHA,AL,2,3,10,10,0,0,0,168,55,30,11,28,38,0.253,4.82,0,4,2,0,250,0,34,2,1,
roarkta01,2013,1,WAS,NL,7,1,14,5,0,0,0,161,38,9,1,11,40,0.202,1.51,0,0,0,0,204,1,11,3,2,
roberda08,2013,1,NYA,AL,5,1,70,0,0,0,3,199,51,15,5,18,77,0.213,2.04,1,1,2,0,262,9,15,3,0,
roberty01,2013,1,MIN,AL,0,0,2,0,0,0,0,3,1,1,1,0,2,0.25,9,0,0,0,0,4,1,1,0,0,
roblema01,2013,1,PHI,NL,0,0,3,0,0,0,0,14,7,1,0,3,6,0.318,1.93,0,2,0,1,25,0,3,0,0,
rodrifr03,2013,1,MIL,NL,1,1,25,0,0,0,10,74,17,3,2,9,26,0.198,1.09,3,0,0,0,97,18,3,2,0,
rodrifr03,2013,2,BAL,AL,2,1,23,0,0,0,0,66,25,11,5,5,28,0.281,4.5,1,2,1,0,96,5,11,1,0,
rodrihe03,2013,1,WAS,NL,0,1,17,0,0,0,0,54,14,8,1,16,11,0.203,4,0,2,1,1,86,8,8,0,0,
rodrihe03,2013,2,CHN,NL,0,0,5,0,0,0,0,12,6,2,1,4,1,0.353,4.5,1,0,1,0,23,2,4,0,1,
rodrist02,2013,1,LAN,NL,3,4,76,0,0,0,2,163,30,14,5,19,63,0.164,2.32,4,3,2,0,208,11,15,3,1,
roech01,2013,1,ARI,NL,1,0,21,0,0,0,0,67,18,10,3,13,24,0.228,4.03,3,1,0,0,95,4,10,2,1,
roenijo01,2013,1,MIN,AL,3,1,63,0,0,0,1,186,63,30,6,36,45,0.263,4.35,5,7,1,0,282,12,31,1,4,
rogeres01,2013,1,TOR,AL,5,9,44,20,0,0,0,413,152,73,21,44,96,0.279,4.77,2,7,6,2,598,5,76,0,4,
romeren01,2013,1,TBA,AL,0,0,1,1,0,0,0,14,1,0,0,4,0,0.071,0,0,0,0,0,18,0,0,0,0,
romerri01,2013,1,TOR,AL,0,2,4,2,0,0,0,22,11,9,2,8,5,0.355,11.05,0,1,1,0,40,1,9,0,0,
romose01,2013,1,SFN,NL,5,8,65,0,0,0,38,181,53,17,5,12,58,0.226,2.54,3,1,1,0,250,52,20,1,1,
rondobr01,2013,1,DET,AL,1,2,30,0,0,0,1,86,28,11,2,11,30,0.259,3.45,0,7,0,1,122,12,11,1,2,
rondohe01,2013,1,CHN,NL,2,1,45,0,0,0,0,164,52,29,6,25,44,0.251,4.77,5,4,3,0,242,14,29,4,3,
rosarsa02,2013,1,SFN,NL,3,2,43,0,0,0,0,125,38,14,1,20,24,0.245,3.02,5,2,0,0,180,14,15,3,2,
rosenbj01,2013,1,PHI,NL,2,0,22,0,0,0,1,59,20,10,0,9,19,0.263,4.58,1,2,0,0,86,5,10,1,0,
rosentr01,2013,1,SLN,NL,2,4,74,0,0,0,3,226,63,22,4,20,108,0.223,2.63,0,3,6,0,311,15,25,3,0,
rosscza01,2013,1,CHN,NL,0,0,10,0,0,0,0,20,3,1,1,7,7,0.13,1.35,1,0,0,0,30,3,1,0,0,
rossro01,2013,1,TEX,AL,4,2,65,0,0,0,0,187,63,21,4,19,58,0.259,3.03,2,2,5,0,267,16,21,0,0,
rossty01,2013,1,SDN,NL,3,8,35,16,0,0,0,375,100,44,8,44,119,0.225,3.17,4,7,7,0,504,8,51,3,5,
rothmi01,2013,1,LAA,AL,1,1,15,1,0,0,0,60,24,16,0,6,17,0.296,7.2,0,2,1,0,89,5,16,1,0,
ruffich01,2013,1,SEA,AL,0,2,9,0,0,0,0,29,14,9,3,5,15,0.333,8.38,1,1,2,0,49,1,10,0,0,
rusinch01,2013,1,CHN,NL,2,6,13,13,0,0,0,199,66,29,8,24,36,0.261,3.93,3,1,3,0,282,0,30,1,1,
russeja02,2013,1,CHN,NL,1,6,74,0,0,0,0,158,46,21,7,18,37,0.238,3.59,6,1,1,0,214,7,21,1,1,
ryuhy01,2013,1,LAN,NL,14,8,30,30,2,1,0,576,182,64,15,49,154,0.252,3,4,5,1,0,783,0,67,7,3,
rzepcma01,2013,1,SLN,NL,0,0,11,0,0,0,0,31,16,9,1,4,9,0.364,7.84,1,0,1,0,50,4,9,0,1,
rzepcma01,2013,2,CLE,AL,0,0,27,0,0,0,0,61,11,2,1,6,20,0.159,0.89,2,0,3,0,79,6,4,1,0,
sabatcc01,2013,1,NYA,AL,14,13,32,32,2,0,0,633,224,112,28,65,175,0.272,4.78,5,7,4,1,908,0,122,8,8,
salasfe01,2013,1,SLN,NL,0,3,27,0,0,0,0,84,27,14,3,6,22,0.255,4.5,1,2,1,0,118,14,15,1,4,
salazda01,2013,1,CLE,AL,2,3,10,10,0,0,0,156,44,18,7,15,65,0.226,3.12,0,3,0,0,211,0,18,1,0,
salech01,2013,1,CHA,AL,11,14,30,30,4,1,0,643,184,73,23,46,226,0.23,3.07,2,8,14,1,866,0,81,2,4,
samarje01,2013,1,CHN,NL,8,13,33,33,2,1,0,641,210,103,25,78,214,0.255,4.34,3,11,8,0,914,0,109,4,2,
sanabal01,2013,1,MIA,NL,3,7,10,10,0,0,0,166,69,30,10,25,31,0.317,4.88,3,1,4,0,251,0,33,2,2,
sanchan01,2013,1,DET,AL,14,8,29,29,1,1,0,546,156,52,9,54,202,0.229,2.57,1,7,2,0,746,0,56,4,4,
sanched01,2013,1,CHN,NL,0,1,4,0,0,0,0,19,5,4,1,5,5,0.238,5.68,0,1,0,1,29,1,4,2,1,
sanchjo01,2013,1,PIT,NL,0,3,5,4,0,0,0,41,25,18,7,8,15,0.397,11.85,0,0,2,0,75,0,18,2,0,
santaer01,2013,1,KCA,AL,9,10,32,32,0,0,0,633,190,76,26,51,161,0.238,3.24,3,6,6,0,859,0,85,2,3,
santihe01,2013,1,CHA,AL,4,9,34,23,0,0,0,447,137,59,17,72,137,0.243,3.56,2,2,15,0,656,4,69,3,3,
santose01,2013,1,TOR,AL,1,1,29,0,0,0,1,77,11,5,1,4,28,0.131,1.75,2,1,0,0,90,6,5,0,2,
saundjo01,2013,1,SEA,AL,11,16,32,32,2,0,0,549,232,107,25,61,107,0.311,5.26,5,5,4,0,820,0,117,6,3,
saverjo01,2013,1,PHI,NL,2,0,18,0,0,0,0,60,15,7,1,11,14,0.205,3.15,0,0,0,0,86,8,11,1,1,
scahiro01,2013,1,COL,NL,1,0,23,0,0,0,0,100,40,19,5,9,20,0.301,5.13,1,1,4,0,149,6,19,3,0,
schepta01,2013,1,TEX,AL,6,2,76,0,0,0,1,230,58,16,6,24,59,0.214,1.88,4,4,7,0,302,11,21,0,0,
scherma01,2013,1,DET,AL,21,3,32,32,0,0,0,643,152,69,18,56,240,0.198,2.9,0,6,4,1,836,0,73,2,8,
schumsk01,2013,1,LAN,NL,0,0,2,0,0,0,0,6,3,0,0,3,1,0.333,0,0,0,0,0,12,2,0,0,0,
scribev01,2013,1,OAK,AL,0,0,18,0,0,0,0,80,26,13,3,7,19,0.243,4.39,0,2,0,0,114,12,13,0,0,
shawbr01,2013,1,CLE,AL,7,3,70,0,0,0,1,225,60,27,4,28,73,0.216,3.24,2,5,4,0,316,11,31,4,2,
shielja02,2013,1,KCA,AL,13,9,34,34,2,0,0,686,215,80,20,68,196,0.251,3.15,0,11,8,2,946,0,82,6,7,
shoemma01,2013,1,LAA,AL,0,0,1,1,0,0,0,15,2,0,0,2,5,0.118,0,0,1,0,0,19,0,0,0,0,
siegrke01,2013,1,SLN,NL,3,1,45,0,0,0,0,119,17,2,1,18,50,0.128,0.45,1,0,1,0,152,15,2,0,0,
simonal01,2013,1,CIN,NL,6,4,63,0,0,0,1,263,68,28,8,26,63,0.214,2.87,2,4,8,0,359,20,31,5,2,
sippto01,2013,1,ARI,NL,3,2,56,0,0,0,0,113,35,20,6,22,42,0.24,4.78,2,3,3,1,175,11,22,3,1,
skaggty01,2013,1,ARI,NL,2,3,7,7,0,0,0,116,38,22,7,15,36,0.252,5.12,2,2,2,0,170,0,23,0,2,
sloweke01,2013,1,MIA,NL,3,6,20,14,0,0,0,276,106,42,12,18,76,0.291,4.11,0,1,4,0,395,2,44,3,6,
smithbu03,2013,1,SDN,NL,1,3,10,7,0,0,0,109,39,26,9,21,46,0.269,6.44,1,0,0,0,167,3,26,1,0,
smithjo05,2013,1,CLE,AL,6,2,70,0,0,0,3,189,54,16,5,23,54,0.235,2.29,2,3,3,0,259,20,17,3,0,
smithwi04,2013,1,KCA,AL,2,1,19,1,0,0,0,100,24,12,6,7,43,0.202,3.24,0,0,1,0,131,4,16,0,4,
smylydr01,2013,1,DET,AL,6,0,63,0,0,0,2,228,62,20,4,17,81,0.218,2.37,1,5,1,0,303,9,20,0,1,
soriajo01,2013,1,TEX,AL,1,0,26,0,0,0,0,71,18,10,2,14,28,0.212,3.8,2,2,1,0,101,9,10,1,0,
spruize01,2013,1,ARI,NL,0,2,6,2,0,0,0,34,17,7,3,5,9,0.354,5.56,0,0,1,0,55,1,11,1,0,
stammcr01,2013,1,WAS,NL,7,6,55,0,0,0,0,245,78,25,4,27,79,0.262,2.76,3,2,2,1,339,14,30,8,4,
stangda01,2013,1,LAA,AL,0,1,3,0,0,0,0,5,2,3,1,2,1,0.286,16.2,0,0,0,0,9,3,3,0,0,
staufti01,2013,1,SDN,NL,3,1,43,0,0,0,0,209,59,29,7,20,64,0.231,3.75,1,0,4,0,284,8,29,3,2,
stinsjo01,2013,1,BAL,AL,0,0,11,1,0,0,0,51,10,6,4,3,12,0.169,3.18,0,0,1,0,63,2,7,0,0,
storedr01,2013,1,WAS,NL,4,2,68,0,0,0,3,185,65,31,7,19,58,0.267,4.52,2,2,1,0,267,20,34,3,1,
storemi01,2013,1,TOR,AL,0,0,3,0,0,0,0,12,6,3,0,1,6,0.353,6.75,0,0,0,0,19,3,3,0,1,
straida01,2013,1,OAK,AL,10,8,27,27,0,0,0,457,132,67,16,57,124,0.233,3.96,0,7,7,0,640,0,74,4,5,
strasst01,2013,1,WAS,NL,8,9,30,30,1,1,0,549,136,61,16,56,191,0.207,3,1,7,12,3,731,0,71,5,1,
streehu01,2013,1,SDN,NL,2,5,58,0,0,0,33,170,44,17,12,14,46,0.213,2.7,1,4,0,0,222,52,17,0,1,
stroppe01,2013,1,BAL,AL,0,3,29,0,0,0,0,67,23,18,4,15,24,0.256,7.25,2,5,2,1,111,15,19,4,0,
stroppe01,2013,2,CHN,NL,2,2,37,0,0,0,1,105,22,11,1,11,42,0.176,2.83,0,3,4,0,143,7,11,3,0,
stutemi01,2013,1,PHI,NL,3,1,16,0,0,0,0,53,14,9,1,8,9,0.212,4.58,1,1,1,0,75,4,11,0,0,
surkaer01,2013,1,SFN,NL,0,1,1,1,0,0,0,8,9,7,2,0,0,0.563,23.63,0,0,2,0,18,0,7,0,0,
swarzan01,2013,1,MIN,AL,3,2,48,0,0,0,0,288,89,31,7,22,69,0.249,2.91,1,1,1,0,387,8,33,2,5,
tazawju01,2013,1,BOS,AL,5,4,71,0,0,0,0,205,70,24,9,12,72,0.265,3.16,1,3,1,1,284,10,25,2,5,
teafoev01,2013,1,KCA,AL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.333,0,0,0,0,0,3,0,0,0,0,
teherju01,2013,1,ATL,NL,14,8,30,30,0,0,0,557,173,66,22,45,170,0.246,3.2,4,2,13,0,774,0,69,8,5,
tepesni01,2013,1,TEX,AL,4,6,19,17,0,0,0,279,100,50,12,27,76,0.272,4.84,3,0,7,0,407,1,53,1,4,
thatcjo01,2013,1,SDN,NL,3,1,50,0,0,0,0,90,28,7,3,4,29,0.243,2.1,0,2,1,0,121,13,7,0,1,
thatcjo01,2013,2,ARI,NL,0,1,22,0,0,0,0,28,12,7,1,6,7,0.343,6.75,0,1,0,0,43,3,7,1,1,
thayeda01,2013,1,SDN,NL,3,5,69,0,0,0,1,195,59,24,8,22,64,0.244,3.32,2,2,2,0,270,13,25,3,1,
thielca01,2013,1,MIN,AL,3,2,49,0,0,0,0,138,24,9,4,14,39,0.154,1.76,4,1,0,0,171,16,11,0,1,
thornty01,2013,1,MIL,NL,3,1,18,7,0,0,0,200,53,15,1,26,48,0.225,2.03,2,2,3,1,270,4,17,4,1,
tillmch01,2013,1,BAL,AL,16,7,33,33,1,0,0,619,184,85,33,68,179,0.241,3.71,2,6,3,1,845,0,87,4,6,
tollesh01,2013,1,LAN,NL,0,0,1,0,0,0,0,0,0,0,0,2,0,,,0,0,0,0,2,0,0,0,0,
tomlijo01,2013,1,CLE,AL,0,0,1,0,0,0,0,6,2,0,0,0,0,0.222,0,0,0,0,0,9,0,0,0,0,
tonkimi01,2013,1,MIN,AL,0,0,9,0,0,0,0,34,9,1,0,3,10,0.205,0.79,0,1,0,0,47,6,6,0,0,
torreal01,2013,1,TBA,AL,4,2,39,0,0,0,0,174,32,11,1,20,62,0.159,1.71,1,1,3,0,226,5,12,1,1,
torreca01,2013,1,NYN,NL,4,6,33,9,0,0,0,259,79,33,15,17,75,0.242,3.44,1,4,4,1,352,6,34,4,1,
troncra01,2013,1,CHA,AL,1,4,29,0,0,0,0,90,30,15,4,16,18,0.256,4.5,1,1,1,0,137,15,22,2,1,
turneja01,2013,1,MIA,NL,3,8,20,20,1,0,0,354,116,49,11,54,77,0.262,3.74,5,11,4,0,514,0,55,8,5,
valdelu01,2013,1,BAL,AL,0,0,4,0,0,0,0,7,3,2,1,2,4,0.3,7.71,1,0,0,0,12,1,2,0,0,
vargaja01,2013,1,LAA,AL,9,8,24,24,3,2,0,450,162,67,17,46,109,0.276,4.02,2,0,5,1,644,0,68,3,3,
varvaan01,2013,1,ATL,NL,3,1,62,0,0,0,1,220,68,23,3,25,43,0.245,2.82,3,7,1,0,306,30,25,2,0,
vealdo01,2013,1,CHA,AL,2,3,50,0,0,0,0,88,26,15,3,16,29,0.236,4.6,1,4,0,0,126,5,16,0,0,
ventuyo01,2013,1,KCA,AL,0,1,3,3,0,0,0,46,13,6,3,6,11,0.224,3.52,0,1,0,0,64,0,6,0,0,
verasjo01,2013,1,HOU,AL,0,4,42,0,0,0,19,129,29,14,4,14,44,0.192,2.93,0,2,3,0,169,38,15,1,0,
verasjo01,2013,2,DET,AL,0,1,25,0,0,0,2,59,16,7,2,8,16,0.213,3.2,1,0,1,0,85,7,8,1,0,
verlaju01,2013,1,DET,AL,13,12,34,34,0,0,0,655,212,84,19,75,217,0.253,3.46,1,3,4,1,925,0,94,2,6,
villabr02,2013,1,DET,AL,0,2,7,0,0,0,0,13,8,10,1,8,6,0.444,20.77,0,1,0,0,28,3,10,1,1,
villabr02,2013,2,BOS,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,1,0,0,0,
villaca01,2013,1,CHN,NL,7,8,47,15,0,0,0,386,117,58,14,40,103,0.248,4.06,4,0,3,0,524,5,58,7,3,
villape01,2013,1,CIN,NL,0,1,2,1,0,0,0,17,13,8,4,3,4,0.448,12.71,0,0,0,0,32,0,8,0,0,
vinceni01,2013,1,SDN,NL,6,3,45,0,0,0,1,139,33,11,1,11,49,0.202,2.14,3,0,2,0,180,7,11,4,0,
volqued01,2013,1,SDN,NL,9,10,27,27,0,0,0,427,168,95,14,69,116,0.291,6.01,2,11,3,0,659,0,100,7,3,
volqued01,2013,2,LAN,NL,0,2,6,5,0,0,0,84,25,13,5,8,26,0.234,4.18,0,5,0,0,118,0,14,2,1,
volstch01,2013,1,COL,NL,0,0,6,0,0,0,0,25,19,10,1,1,3,0.432,10.8,0,0,2,0,47,1,10,0,0,
wachami01,2013,1,SLN,NL,4,1,15,9,0,0,0,194,52,20,5,19,65,0.219,2.78,0,3,0,0,260,2,20,1,3,
wagnene01,2013,1,TOR,AL,2,4,36,0,0,0,0,114,39,16,5,13,33,0.271,3.79,1,3,1,1,161,8,17,2,1,
wainwad01,2013,1,SLN,NL,19,9,34,34,5,2,0,725,223,79,15,35,219,0.248,2.94,2,5,6,0,956,0,83,13,2,
waldejo01,2013,1,ATL,NL,4,3,50,0,0,0,1,141,39,18,4,14,54,0.22,3.45,4,6,1,0,193,9,19,1,0,
walketa01,2013,1,SEA,AL,1,0,3,3,0,0,0,45,11,6,0,4,12,0.204,3.6,0,0,0,0,60,0,7,0,2,
walljo02,2013,1,LAN,NL,0,1,6,0,0,0,0,21,17,14,2,6,7,0.486,18,3,0,0,0,44,4,14,2,1,
waltepj01,2013,1,MIN,AL,2,5,8,8,0,0,0,118,51,26,5,18,22,0.311,5.95,0,0,1,0,183,0,30,0,0,
wangch01,2013,1,TOR,AL,1,2,6,6,0,0,0,81,40,23,5,9,14,0.351,7.67,0,2,0,0,123,0,24,0,0,
warread01,2013,1,NYA,AL,3,2,34,2,0,0,1,231,80,29,10,30,64,0.268,3.39,2,3,2,0,331,17,29,0,0,
watsoto01,2013,1,PIT,NL,3,1,67,0,0,0,2,215,51,19,5,12,54,0.198,2.39,1,2,6,0,280,14,19,3,1,
weaveje02,2013,1,LAA,AL,11,8,24,24,0,0,0,463,139,56,17,37,117,0.237,3.27,0,2,7,0,634,0,58,1,3,
webbda01,2013,1,CHA,AL,0,0,9,0,0,0,0,34,9,4,0,4,10,0.22,3.18,0,1,0,0,46,4,4,0,1,
webbry01,2013,1,MIA,NL,2,6,66,0,0,0,0,241,70,26,5,27,54,0.244,2.91,5,4,2,0,332,19,30,11,5,
weberth01,2013,1,SDN,NL,0,0,3,0,0,0,0,27,5,2,1,5,6,0.172,2,0,0,0,0,35,1,2,0,1,
weberth01,2013,2,TOR,AL,0,1,5,0,0,0,0,18,7,2,1,3,4,0.318,3,0,0,0,0,26,4,3,0,1,
webstal01,2013,1,BOS,AL,1,2,8,7,0,0,0,91,37,29,7,18,23,0.308,8.6,0,1,2,0,145,1,30,0,5,
welkedu01,2013,1,PIT,NL,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,
wellsca01,2013,2,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,
wellsca01,2013,3,PHI,NL,0,1,1,0,0,0,0,2,3,5,0,3,0,0.6,67.5,1,0,0,0,8,0,5,0,0,
wheelza01,2013,1,NYN,NL,7,5,17,17,0,0,0,300,90,38,10,46,84,0.243,3.42,2,6,4,0,431,0,42,3,7,
wilheto01,2013,1,SEA,AL,0,3,59,0,0,0,24,177,45,27,2,33,45,0.213,4.12,5,6,1,0,251,40,28,3,3,
willije02,2013,1,LAA,AL,9,10,37,25,0,0,0,508,181,86,23,55,107,0.272,4.57,2,5,4,0,728,8,93,1,3,
wilsoal01,2013,1,BOS,AL,1,1,26,0,0,0,0,83,34,15,0,14,22,0.306,4.88,1,1,1,0,127,9,16,0,1,
wilsobr01,2013,1,LAN,NL,2,1,18,0,0,0,0,41,8,1,0,4,13,0.178,0.66,0,0,0,0,49,8,1,0,0,
wilsocj01,2013,1,LAA,AL,17,7,33,33,0,0,0,637,200,80,15,85,188,0.246,3.39,3,14,8,2,913,0,93,4,2,
wilsoju10,2013,1,PIT,NL,6,1,58,0,0,0,0,221,50,17,4,28,59,0.192,2.08,1,5,3,0,295,8,17,3,1,
withrch01,2013,1,LAN,NL,3,0,26,0,0,0,1,104,20,10,5,13,43,0.165,2.6,0,2,0,0,134,4,10,0,0,
wolfro01,2013,1,TEX,AL,1,3,22,3,0,0,0,143,58,22,5,15,21,0.307,4.15,1,2,1,0,207,10,24,0,2,
woodal02,2013,1,ATL,NL,3,3,31,11,0,0,0,233,76,27,3,27,77,0.263,3.13,1,4,1,2,327,9,29,6,4,
woodbl01,2013,1,CLE,AL,0,0,2,0,0,0,0,4,1,0,0,3,1,0.2,0,0,0,0,0,8,1,0,0,0,
woodtr01,2013,1,CHN,NL,9,12,32,32,0,0,0,600,163,69,18,66,144,0.221,3.11,2,6,8,0,821,0,73,7,4,
wootero01,2013,1,MIL,NL,3,1,27,0,0,0,0,83,27,12,1,8,18,0.257,3.9,2,0,1,0,115,6,12,1,0,
workmbr01,2013,1,BOS,AL,6,3,20,3,0,0,0,125,44,23,5,15,47,0.272,4.97,1,1,0,0,180,5,23,2,1,
worleva01,2013,1,MIN,AL,1,5,10,10,0,0,0,146,82,39,9,15,25,0.381,7.21,1,1,3,0,234,0,43,0,1,
wrighst01,2013,1,BOS,AL,2,0,4,1,0,0,0,40,12,8,0,9,10,0.245,5.4,0,2,1,0,59,2,8,0,0,
wrighwe01,2013,1,HOU,AL,0,4,54,0,0,0,0,124,45,18,5,16,40,0.278,3.92,2,2,3,0,184,13,20,1,2,
wrighwe01,2013,2,TBA,AL,0,0,16,0,0,0,0,37,9,4,2,3,15,0.2,2.92,0,0,0,0,48,4,4,0,0,
zagurmi01,2013,1,PIT,NL,0,0,6,0,0,0,0,18,10,10,1,8,5,0.385,15,0,3,1,0,37,2,10,1,1,
zagurmi01,2013,2,NYA,AL,0,0,1,0,0,0,0,1,1,2,0,0,0,0.5,54,0,0,1,0,3,0,2,0,0,
zeidjo01,2013,1,HOU,AL,0,1,25,0,0,0,1,83,26,12,3,12,24,0.25,3.9,1,2,1,0,118,6,12,1,0,
zimmejo02,2013,1,WAS,NL,19,9,32,32,4,2,0,640,192,77,19,40,161,0.239,3.25,0,3,7,0,865,0,81,9,4,
abadfe01,2014,1,OAK,AL,2,4,69,0,0,0,0,172,34,10,4,15,51,0.175,1.57,3,0,4,0,216,17,11,1,2,6
aceveal01,2014,1,NYA,AL,1,2,10,0,0,0,0,58,23,14,6,4,16,0.288,6.52,0,0,1,1,85,5,14,0,0,1
achteaj01,2014,1,MIN,AL,1,0,7,0,0,0,0,33,14,4,2,3,5,0.304,3.27,0,0,0,0,49,1,7,0,0,0
adamsau01,2014,1,CLE,AL,0,0,6,0,0,0,0,21,9,7,1,1,4,0.31,9,0,0,0,0,30,1,7,0,0,1
adcocna01,2014,1,TEX,AL,0,0,7,0,0,0,0,30,11,5,2,5,9,0.289,4.5,0,1,2,0,45,2,5,0,0,3
alberma01,2014,1,HOU,AL,0,0,8,0,0,0,0,30,10,1,0,3,8,0.263,0.9,0,0,1,0,42,1,1,0,0,1
albural01,2014,1,DET,AL,3,1,72,0,0,0,1,172,46,16,7,21,63,0.219,2.51,1,2,3,2,236,15,16,0,2,3
allenco01,2014,1,CLE,AL,6,4,76,0,0,0,24,209,48,16,7,26,91,0.194,2.07,5,4,1,0,279,44,21,2,2,6
alvarda01,2014,1,NYN,NL,0,0,4,0,0,0,0,4,4,2,1,0,1,0.5,13.5,0,0,0,0,8,0,2,0,0,0
alvarhe01,2014,1,MIA,NL,12,7,30,30,3,3,0,561,198,55,14,33,111,0.275,2.65,3,4,8,0,772,0,65,7,4,24
alvarjo02,2014,1,LAA,AL,0,0,2,0,0,0,0,2,1,0,0,0,1,0.333,0,0,0,0,0,3,1,0,0,0,0
alvarrj01,2014,1,SDN,NL,0,0,10,0,0,0,0,24,3,1,0,5,9,0.115,1.13,1,1,1,0,33,4,1,0,1,0
ambrihe01,2014,1,SDN,NL,0,0,1,0,0,0,0,6,2,1,0,2,1,0.286,4.5,0,0,0,0,9,0,2,0,0,1
anderbr04,2014,1,COL,NL,1,3,8,8,0,0,0,130,44,14,1,13,29,0.267,2.91,3,0,0,0,180,0,18,1,1,6
anderch01,2014,1,ARI,NL,9,7,21,21,0,0,0,343,117,51,16,40,105,0.268,4.01,2,4,2,0,486,0,56,4,4,9
annade01,2014,1,NYA,AL,0,0,1,0,0,0,0,3,3,2,0,0,0,0.5,18,0,0,0,0,6,1,2,0,0,0
archech01,2014,1,TBA,AL,10,9,32,32,0,0,0,584,177,72,12,72,173,0.243,3.33,1,8,8,0,822,0,85,4,9,14
arencjp01,2014,1,TEX,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
arrieja01,2014,1,CHN,NL,10,5,25,25,1,1,0,470,114,44,5,41,167,0.203,2.53,2,8,3,0,614,0,46,5,3,9
aumonph01,2014,1,PHI,NL,0,1,5,0,0,0,0,17,14,12,3,5,6,0.483,19.06,0,0,0,0,35,4,12,0,1,1
avilalu01,2014,1,ATL,NL,4,1,62,0,0,0,0,130,47,22,2,21,25,0.287,4.57,7,5,3,0,193,14,22,3,2,5
axelrdy01,2014,1,CIN,NL,2,1,5,4,0,0,0,55,14,6,5,4,20,0.206,2.95,1,0,0,0,72,1,6,0,0,1
axforjo01,2014,1,CLE,AL,2,3,49,0,0,0,10,131,34,19,6,30,51,0.214,3.92,3,4,1,0,196,24,21,3,3,2
